,0,1
838,"terbatas, tinggal beberapa unit saja!  ambil 2 kavling, diskon spesial . . . satu-satunya kavling siap bangun di tengah kota blora yang akan memberikan fasilitas jalan lebar 6 meter https://t.co/rblt2omvrk",legaproblema
839,@ofasetiyasari iya  mumpung ada diskon,mrthvnrvn
840, siap-siap!!!  bulan november akan penuh dengan hujan hujan diskon di citraindah city  dapatkan diskon hingga ratusan juta rupiah  jangan sampai terlewat!!!  hubungi marketing anda https://t.co/t4lnlwttap,KotaNuansaAlam
841,"dinolovers lagi cari produk #apple terbaru? pas banget nih karena ada #mackbook pro 2018 dengan keunggulan touch bar with intel core. nikmati diskon 1,8 juta dan cicilan mulai 1 jutaan, dapatkan sekarang hanya di https://t.co/uwva5ggfzl https://t.co/d3pi5wylbx",DINOMARKET
842,https://t.co/zi6m0uu8cfambil voucher &amp; dapatkan diskonvans mn packable oldskool dress blu - dress blues/racing red [one size] vn0a2ysyjcg harga awal: rp 399.000 harga https://t.co/zi6m0uu8cf: rp 367.080 link: https://t.co/r4azaw5zhz,eka_octo
843,spektra hadir di @imos_id  https://t.co/kvakrhu2uk,paparezza
844,"halloooo....warga  rantau prapat, besok yuk seru - seruan di re - opening suzuya mall rantau prapat! bertabur diskon dimana - mana &amp; bisa photo bareng rizky &amp; ridho! yuk ke suzuya!  #reopening #suzuyamallrantauprapat #suzuya_superstore",InfoSUZUYA
845,ps store id november sale! diskon sampe 80% nih gan buat yang pake ps plus&gt; langsung dicek ke tkp aja https://t.co/lsrzyng8wp https://t.co/zs79tiyx9r,EzytopupID
846,"dapatkan juga diskon 5% + potongan langsung 500 ribu untuk produk elektronik dari informa.  tunggu apalagi, segera kunjungi informa #metmallbekasi lantai 2 dan 3.  #timetodecorate #furniture #homeaccessories #homedesign #interiordesign  #hometrend2018 #informa #discount #gift https://t.co/csf4y8nqfx",MetMalBekasi
847,spektra bertabur diskon dan hadiah menarik di imos 2018 #fifgroup #danastra #spektra #amitra #fifastra #maucash #imos2018 https://t.co/ez2f5ulw69,KabarSiang
848,spektra bertabur diskon dan hadiah menarik di imos 2018 #fifgroup #danastra #spektra #amitra #fifastra #maucash #imos2018 https://t.co/kzfcmbtidv,harian_rakyat
849,gabung di grup hematku dan dapatkan diskon spesial! https://t.co/0xg8yhutfd https://t.co/1mgnjls8io,seffiii
850,"@sabtusorei kemarin kalo ga salah di shopee diskon gede2an beb. maybelline pore eraser itu cuma 30rban. mascaranya 50rban :"")",bulbulkun
851,yuk datang ke indocomtech 2018 dan temukan kejutannya! diklikaja tautan berikut ini untuk baca selengkapnya: https://t.co/q8cw3gn5j3  #diklikaja #pameran #indocomtech2018 #26th #ibox #optimuz #pqi #alto #kajsa #nmaxn #apple #iphone #ipad #mac #ios #jcc #diskon #promo #indocomtech https://t.co/p2iike9sdr,DiKlikAja
852,"pre-order sampai tanggal 15 november 2018 ... insiden di kuil - ben okri harga normal: 50k harga pre-order: 37,5k (diskon 25%) tebal : 164 hlmn jenis : cerpen ... ""ben okri memiliki dua https://t.co/cguj9kwftp",paperplanebooks
853,"buku 3 jam mahir makna quran hadits ala ponpes dengan metode ektubu --- harga buku diskon 20% ---&gt; rp 82.000,- https://t.co/dg380aexgf  #buku #bukalapak #honbookstore #bukuislam #belajarislam #agamaislam #pendidikanagamaislam #pondokpesantren #ponpes #pendidikanponpes",HonBookStore
854,dapatkan diskon 20% untuk setiap pembelian produk ayam segar di super indo dengan kartu bni debit (belanja minimum rp300.000). periode sampai 18 november 2018. (s&amp;k berlaku) info lebih lanjut: https://t.co/resxfzulym  #superindo #supersegar #superhemat #superirit #infopromo https://t.co/visypzf14a,InfoSuperIndo
855,"jadi nih, aku saranin biar gak ada tagihan kalian belanjanya dibawah harga voucher yg kamu punya. misal punya voucher 50k, nah kamu tukerin ke diskon alfa yg harganya 50k juga. jadi kamu gak ada tagihan ",grinteaa
856,"@arifhaz_ @sarasarafaina ude dateng bedua aja, dapat diskon ama free konsul ntar~~~",ilmaharani
857,@yusufrivaldi diskon dong https://t.co/6qoxakajiw,deululul
858,@gudgalwidy aku buka instagram belanja teros gara2 liatin diskon jastip jd barang yg gak perlu dibeli teros deh,jungamrita
859,"specs running dual enduro true red/black/white. size : 41  harga : 429.800 (retail) diskon : 386.800 unisex . nyaman &amp; ringan buat di pakai jogging, selain itu cocok juga buat di pakai https://t.co/j98iahc8iw",RamdhaniGhali
860,"saya kemarin mendapatkan sebuah buku dengan harga murah karena diskon gramedia.   biasanya 10k saya dapat nasi lele penyet + es teh, kali ini saya mendapat buku yang membahas tentang ""bullying"".  judul buku tersebut ialah ""secangkir kopi bully"" yang ditulis oleh paresma elvigro.",nibeulheim
861,@bukabantuan min mau tanya untuk pengguna bukalapak dalam satu akun bisa menggunakan kode voucher diskon untuk berbagai tagihan maksimal berapa kali ? misal diskon tagihan listrik apakah bisa menggunakan lebih dari satu kali kode transaksi?,adamfirmansah26
862,"@anandaathifah oh iya makasih mbak, masih diskon kan mbak?",HendraaPd
863,"yuk ikutan sogo big sale! nikmati promo menarik berupa voucher hingga rp500 ribu dengan #mandiridebit dan #mandiricard. ada juga tambahan diskon dengan #fiestapoin. buruan, jangan sampai ketinggalan ya cardholders! https://t.co/5uvtif7nhy https://t.co/ucqynotiwv",mandiricard
864,"@null suzuki kasih diskon besar, khusus di imos 2018 motor itu adalah suzuki nex ii da  https://t.co/ivddhf9ddw",iqbaldhiafakri
865,"halo sahabat hock! dalam rangka rayakan harbolnas (hari belanja online nasional) 2018, segera beli &amp; miliki oven gas portable stainless steel hock diskon sampai 25%!  https://t.co/m13f6ycqz0/pc--mta-2010909 https://t.co/nlfwhorfcz",hockindonesia
866,asuransi mobil adira (autocilin) diskon 15% https://t.co/9hcq3akly3,Asuransimobil17
867,"semua buku kami ganjar diskon 30% buat kalian semua! belanjanya di @mizanstore . kapan? 10-11 november.   jangan kasih lolos, guys.  salam #nouravaganza selalu. https://t.co/m4youzc3tc",NouraPublishing
868,"[askmf] gaiss fyi buat warga jogja yang suka beli gamis, di mirota lagi ada diskon 50%!!",askmenfess
869,"suzuki kasih diskon besar, khusus di imos 2018 https://t.co/j4jzamex4y",VIVAcoid
870,"jangan sampai lewat, ada diskon honda beat dan vario 150 https://t.co/5psjmsgjxy",VIVAcoid
871,"janjian k gramedia yuk ada diskon buku nih d katalognya, tp kamu nya malah janjian sm temen kamu d karaokean  #savemukaboyolali",SufiMalamatiyah
872,@dindasyif barangkali dapet diskon gegara promosi~ haha,annidafikri
873,tbs diskon 60% aq kaget untung japanese cherry blossom ga ikut ikutan jadi yawda,spicyddeok
874,booking melalui archipelago membership dan dapatkan diskon 15% serta penawaran menarik lainnya.  download aplikasinya di google play &amp; app store dan nikmati pengalaman menginap bersama aston tanjungpinang hotel &amp; conference center.  #astonsense #astontpi #archipelagointernational https://t.co/5xezs3nf43,astontpi
875,@siskasusill_ diskon guardian ya?,conysatya
876,"hai, sobat shopee! yuk cobain fitur bayar di tempat (cod) dengan gratis ongkir minimal 50rb serta dapatkan diskon hingga 70%!  asik banget kan, untuk tahu info lengkapnya atau cek di sini https://t.co/yi1lonz6eo  #shopeeid #shopee1111 #shopee1111bigsale https://t.co/jrjzyp13vt",ShopeeID
877,@baeutyia @butteurfly di sociolla lagi ada diskon trus aku pake voucher jadi cuma bayar ongkirnya aja ,trauruss02
878,"berbagai diskon dan program menarik menunggumu! salah satunya di booth msi  yuk datang dan kunjungi pameran it terbesar di indonesia : indocomtech, 31 oktober  4 november 2018 di jakarta convention center. @indocomtechnet  #indocomtech #indocomtech2018 #jccsenayan #jakarta https://t.co/awg66jhpmo",IDGS_Community
879,@jenrubyrl tar lu kasih tau dimana jual nyawa murah atau kaga diskon ye,bjhynee
880,hanya hari ini! lazada promo p&amp;g great sale! diskon hingga 70% + hadiah total jutaan rupiah untuk produk-produk p&amp;g! https://t.co/1qdl1m56nj,katalogpromosi
881,breadlife promo pay 2 for 3 / pay 6 for 12 / diskon hingga 30% dengan kartu debit bca  kartu kredit bca  flazz dan sakuku | lihat informasi dan ketentuan promosi selengkapnya disini : https://t.co/cctp8myf7r,katalogpromosi
882,"@yurideizone kalau postingannya kamu upload, untuk next order kamu dapet diskon 1% , dira. kamu mau bunga apa?",GFRDYuju04
883,hayu ka @kickfestid kaos euy!  keur diskon bray...   #kaoseuy #kickfest #kaosbandung #bandungjuara #euyjuara,KaosEUY
884,@womanfeeds share diskon bolehin dong:(,flyyymomo
885,@as_ndari oiya mbak. togamas kotabaru lagi ultah tuh. semua buku didiskon 27%. dan beberapa buku di jam tertentu ada yang kena diskon 30%~,afif_idea
886,"teman-teman di surabaya kali aja mau kongkow di starbucks, aku ada 4 voucher diskon minum 50% dengan beli 1 makanan. berlaku di cabang plaza surabaya s.d 30 november 2018. https://t.co/oi9xmxixmz",merrywulan
887,diskon 5% diperpanjang   oke kakak selamat bulan november yaaa... mimin mau ngasih tau nih bahwa diskon 5% di setiap pembelian produk  karakter anak di perpanjang  loh dan khusus lemari karakter anak akan... https://t.co/mcdvoddzql,Tiff_houseware
888,diskon 5% diperpanjang   oke kakak selamat bulan november yaaa... mimin mau ngasih tau nih bahwa diskon 5% di setiap pembelian produk  karakter anak di perpanjang  loh dan khusus lemari karakter anak akan... https://t.co/fk4gzetr7a,Tiff_houseware
889,"aku ini suda missqueen termakan omongan diskon di shopee pula, jd tambah missqueen:')",aduhrindu
890,"buku ""biografi empat imam madzhab"" lengkap sekali dalam 1 buku. jika membeli terpisah harganya bisa mencapai 200ribu. buku tebal hard cover ini setelah diskon hanya rp 124.000,- sahabat bisa pesan bukunya dengan klik: https://t.co/pouioeiomt terimakasih https://t.co/qvknvfkvmw",surgabuku
891,"hi, gunakan kode berikut ini userrp26akrha1cmb untuk mendapatkan diskon pembelian paket ruangbelajar di aplikasi mobile @ruangguru",AnnisaaAyu_
892,@pjiminq 12h ya versi diskon,seulgice
893,"berharap tenant minuman2 dalam kemasan di mall ngasih promo diskon klo bawa botol/gelas/tumbler sendiri.. ato kayak starbak, jualan tumblernya juga ehehe..",sakinong_
894,"for yall our loyal customers! yes! you lovely pet lovers! hadir kembali program keanggotan pet lovers juaro pet shop &amp; care. hadir dengan benefit yang lebih banyak dari program sebelumnya. diskon lebih besar,... https://t.co/jubsmeyxin",juaropetcare
895,alc1694 #kemejalenganpanjang #batik tersedia 11 motif #diskon 25%. cara pembelian &gt;&gt;&gt; https://t.co/r0hmfrh9wa #amanlasecollection https://t.co/vyu9apqap8,amanlasedotcom
896,"berbagai diskon dan program menarik menunggumu!  yuk datang dan kunjungi pameran it terbesar di indonesia : indocomtech, 31 oktober  4 november 2018 di jakarta convention center.  #indocomtech #indocomtech2018 #jccsenayan #jakarta https://t.co/wqdlnfjrch",liputan6dotcom
897,"berbagai diskon dan program menarik menunggumu!  yuk datang dan kunjungi pameran it terbesar di indonesia : indocomtech, 31 oktober  4 november 2018 di jakarta convention center.  #indocomtech #indocomtech2018 #jccsenayan #jakarta https://t.co/d8zmzrnt1t",bolacomID
898,@feracahyapuspi1 18k beli banyak dapet diskon hehe cek pinned aku ya,Ddszyx
899,@kiddosbby 18k beli banyak dapet diskon hehe cek pinned aku ya,Ddszyx
900,@bizzleisrauhl 18k beli banyak dapet diskon hehe cek pinned aku ya,Ddszyx
901,"promo produk rebajas, lois jeans berikan diskon hingga 70persen https://t.co/hoerxo85aj https://t.co/j0hshty2dt",acarakitanet
902,"berbagai diskon dan program menarik menunggumu!  yuk datang dan kunjungi pameran it terbesar di indonesia : indocomtech, 31 oktober  4 november 2018 di jakarta convention center. https://t.co/1zm3g8mhld",musiccity1075fm
903,tuk ku lewati lorong sempit tuk ku hamtaro berlari apa yg paling dia senangi diskon besar matahari,wqwq_jkt48
904,"masih punya 5 kode diskon, yg bandung mau make gak? wkwk https://t.co/drptu0iime",senengbacot
905,@km_saeron00 @km_ningning02 biar dapet diskon kudu diapain nih,KM_Seulgi94
906,"havaianas itu masuk akal ngga sih harganya? tadi di seminyak ada diskon besar-besaran ""start from 50k"" dan harga setelah diskon yang paling murah adalah... 100k-_-",edherwin
907,@genk48 eh printer diskon?????w kudu ngecek ini wkwkwkkwkw lg dibutuhn malah printer,nabilamesfer
908,@riostevadit dapet diskon gak yo ,ThathaAnnora
909,@bizkuad diskon lah mbak ongkirnya,zyzoem__
910,"lotus seed dan red dates bisa dibuat perpaduan hidangan dessert yang lezat untuk temani sore keluarga lho, moms!    intip https://t.co/urwadrfepi untuk resepnya, hidangkan selagi hanget ya.   #menusehat #minumansehat #promo #diskon #richmanbrand https://t.co/uhb7jaykpk",richmanbrand
911,"lotus seed dan red dates bisa dibuat perpaduan hidangan dessert yang lezat untuk temani sore keluarga lho, moms!    intip https://t.co/urwadrxgds untuk resepnya, hidangkan selagi hanget ya.   #menusehat #minumansehat #promo #diskon #richmanbrand... https://t.co/urwadrxgds",richmanbrand
912,"diskon 15% buat kamu yang baru pulang ngantor (18.00 - 21.00) khusus tanggal 2 november 2018 hanya di #brodostore kota kasablanka (lantai 1), jakarta.  peta lokasi: https://t.co/l5zskun4cy  #enjoybrodo #enjoyjakarta https://t.co/9aighc01ca",brodofootwear
913,the coffee bean promo diskon hingga 50% dengan telkomsel  tcash | informasi selengkapnya di https://t.co/rm7zfh6gp7,katalogpromosi
914,"sebelum punya anak: dress 200ribu mahal amat ih, nunggu diskon aja deh  sesudah punya anak: sleepsuit bayi 500ribu gemes banget, beli aja deh, terlalu gemass..",tessahanindya
915,promo diskon akhir tahun. fortuner vrz diskon 65jt* innova v mt diskon 37jt*unit terbatas grab it fast... #promotoyotamurah #pekanbaru #toyotafortuner #otodentoyota #marketingtoyotapekanbaru #infopku https://t.co/bqkvgs67ya,AgungPekanbaru
916,"foto di pojokan ini, dapet diskon 10%  mayaaaaaaaan  https://t.co/rilf0lf2bj",nugraha_inu
917,"@jak101fm pertama naik pesawat ""sempat air"" pas kelas sma taun 93-an, seru dan bangga, dpt diskon karena prestasi. #joki3n1",SenyumDunia
918,"@roemsae kaga ada diskon, emang dosa kyk mall pake diskon",W00ZI96SVT
919,"@banksinarmas dahulukan kebutuhan pokok &amp; cicilan, sisanya 10% ditabung guna keperluan dadakan. beli barang pake kartu debit aja, krn biasanya dpt diskon, lumayan buat ngirit. belinyapun karena manfaatnya, bkn terpatok brand-nya yg terkenal buat gayaan #gajiangabablas @nyuuncyg_wie  @roshma_",Roshma_
920,@nugraagungp @rlthingy sering dikasih diskon soalnya wkwkw,LovablePotatoes
921,gembar gembor cashback shake shake badai uang eh yg di diskon cuma sabun colek. kambing.,fachrezardian
922,miskin level: liat-liat barang di toko mahal sambil pura-pura buka hp balesin chat padahal lagi buka kalkulator ngitungin harga setelah diskon eh tetep aja duitnya gak cukup ,ririnriandini
923,"@shoutout3sub &amp;&amp;.     ""ada diskon tidak, buat yang sering datang ke sini?"" ia bertanya kepada seorang puan di belakang mesin kasir.",penetrage
924,aku suka diskon dan cashback,hananhas1
925,jangan lupa gunakan @kartukreditbca visa &amp; mastercard setiap berbelanja di https://t.co/t46wi9x35x untuk menikmati #bcaonlinepromo diskon hingga rp 200rb untuk semua produk setiap harinya hingga 31 des 2018. https://t.co/tvbnve7gly,KartuKreditBCA
926,"karena hari ini hari jumat, nih saya kasih promo hemat :  2 bioglass diskon 300 rb, masih dapat free kalung pendant",sellyriantica
927,"@dsyprtw sebel banget, diskon disaat dompet kering :(",_maulinawt
928,@ummtlfrdsy napa maneh alhamdulillah :( kata aing ntar 11.11 ga akan diskon juga barang yg aing mau :(,ailuropiel
929,geoff-max lagi banyak diskon neh yaampun,ElyaAndhika
930,yuk pilih deodorant kesukaan kamu diskon gede lo...,Alsa_eva
931,diskon bayar internet bulanan? siapa yang bisa menolak? cukup scan qr code kamu di fasternet dan dapatkan diskon 10% untuk semua transaksi! #yukkpakeyukk https://t.co/nfp5pvhlag,yukk_id
932,"gadis aneh. nael menggelengkan kepalanya, mencoba ramah.      ""ah, maaf, puan tapi, kami hanya memberi diskon di waktu tertentu saja."" https://t.co/qcwpdbsajq",0419NG
933,diskon besar-besaran!! beli sepatu yang kiri gratis yang kanan! buruan sebelum kehabisan. :|,Andialim007
934,"salut sih sama mba2 indomaret yang ngucapin:  selamat datang di indomaret selamat berbelanja, kemilau 30 tahun indomaret dapatkan ekstra diskon 20% dan menangkan hadiah mobil  ke setiap pengunjung yg dateng. pengen w beliin pocari biar tenggorokannya gak kering",adityanesa
935,"mending ikut jerat-jerit ini bro, mayan dapat diskon atau juga cashback.. #tsahhh https://t.co/gx3f1gk1ah",Hakimlfc13
936,"batch berikutnya skor buat lulus bakal balik normal lg, yg tdi di diskon aja ga lulus apalagi normal",QorinaRahmani25
937,"@rlthingy kurang tau, tapi lagi ada diskon grilled pork murah di fave. :)",mati8jamsehari
938,"jika suatu perusahaan terlalu sering dan jor2an kasih promo, diskon dsj, apakah pertanda kurang kreatif, mau decline, over budget, stag, baek hati or what? ",dhoni_chaniago
939,@inkyjulitas diskon kan,Benjagung
940,@javachipfrappe_ @rrncynth yuk ke yang dapet diskon map dong susi2 kek,bimkumr
941,"karena itu, mereka mengemas konsep ""wisata kesehatan"" dengan memberikan sejumlah benefit seperti diskon pesawat, free shuttle, hotel, dll. menguntungkan banget buat malaysia.",agagagaga
